1,stz,02,02,NL,0000,,014927,046414,SoestZuid
1,swd,02,02,NL,0000,,023189,059008,Sauwerd
1,swk,02,02,NL,0000,,020421,053399,Steenwijk
1,tb,04,04,NL,0000,,013397,039687,Tilburg
1,tbg,02,02,NL,0000,,022221,043756,Terborg
1,tbr,02,02,NL,0000,,012768,039840,TilburgReeshof
1,tbu,04,04,NL,0000,,013170,039740,TilburgUniversiteit
1,tg,02,02,NL,0000,,020769,037250,Tegelen
0,tgo,00,00,D,0000,,046905,008761,Goppingen
1,tl,02,02,NL,0000,,015747,043345,Tiel
0,tp,00,00,D,0000,,045123,008808,Plochingen
1,tpsw,01,01,NL,0000,,015537,043173,TielPassewaaij
0,ts,00,00,D,0000,,043398,009506,StuttgartHbf
0,tu,00,00,D,0000,,049544,005559,UlmHbf
0,tud,00,00,NL,0000,,008529,044639,TU-Delft(NS-bus)
1,twl,01,01,NL,0000,,020382,047254,Twello
1,uhm,02,02,NL,0000,,024364,060392,Uithuizermeeden
1,uhz,02,02,NL,0000,,024063,060335,Uithuizen
1,urk,02,02,NL,0000,,016929,051929,Urk
1,ust,02,02,NL,0000,,023629,060233,Usquert
0,usti,00,00,CS,0000,,076538,033284,UstinadLabem
1,ut,05,05,NL,0000,,013607,045576,UtrechtCentraal
1,utg,04,04,NL,0000,,010852,050404,Uitgeest
1,utln,02,02,NL,0000,,013831,045310,UtrechtLunetten
1,utlr,02,02,NL,0000,,013293,045679,UtrechtLeidscheRijn
1,utm,02,02,NL,0000,,013745,045555,UtrechtMaliebaan
1,uto,04,04,NL,0000,,013705,045805,UtrechtOvervecht
1,utt,02,02,NL,0000,,013124,045699,UtrechtTerwijde
1,utu,02,02,NL,0000,,000000,000000,UtrechtUithof(NS-bus)
1,utvr,04,04,NL,0000,,013677,045454,UtrechtVaartscheRijn
1,utzl,02,02,NL,0000,,013462,045726,UtrechtZuilen
0,valtgv,00,00,F,0000,,012262,-33448,ValenceTGV
1,vb,03,03,NL,0000,,008453,045361,Voorburg
1,vbl,02,02,NL,0000,,008497,045538,VoorburgtLoo
1,vd,02,02,NL,0000,,021870,045807,Vorden
1,vdl,02,02,NL,0000,,019317,032202,Voerendaal
1,vdm,02,02,NL,0000,,025544,056975,Veendam
1,veg,02,02,NL,0000,,000000,000000,Veghel(NS-bus)
1,vem,01,01,NL,0000,,020675,046355,Voorst-Empe
1,vg,02,02,NL,0000,,014839,040743,Vught
1,vh,02,02,NL,0000,,009332,047103,Voorhout
1,vhp,02,02,NL,0000,,023537,049726,Vroomshoop
1,viers,03,03,D,0000,,022600,036335,Viersen
1,vijfsl,02,02,NL,0000,,008500,043600,Vijfsluizen
1,vk,02,02,NL,0000,,018637,032003,Valkenburg
1,vl,04,04,NL,0000,,020963,037538,Venlo
1,vlb,02,02,NL,0000,,019727,040051,Vierlingsbeek
0,vlgr,00,00,NL,0000,,021097,037337,VenloGrens
1,vmw,02,02,NL,0000,,012379,048255,AmsterdamVanderMadeweg
1,vndc,02,02,NL,0000,,016610,044796,VeenendaalCentrum
1,vndw,02,02,NL,0000,,016500,044884,VeenendaalWest
1,vp,02,02,NL,0000,,019582,044541,Velp
1,vry,04,04,NL,0000,,019851,039324,Venray
1,vs,04,04,NL,0000,,003043,038546,Vlissingen
1,vss,02,02,NL,0000,,003049,038771,VlissingenSouburg
1,vst,04,04,NL,0000,,008970,046019,Voorschoten
1,vsv,02,02,NL,0000,,022868,043929,Varsseveld
1,vtn,02,02,NL,0000,,012914,045725,Vleuten
1,vwd,02,02,NL,0000,,019516,058330,Veenwouden
1,vz,02,02,NL,0000,,023764,049105,Vriezenveen
1,wad,02,02,NL,0000,,010443,045097,Waddinxveen
1,wadn,02,02,NL,0000,,010433,045215,WaddinxveenNoord
1,wadt,02,02,NL,0000,,010434,044902,WaddinxveenTriangel
0,warsaw,00,00,PL,0000,,121986,059354,WarszawaWschodnia
1,wc,02,02,NL,0000,,017865,042479,Wijchen
1,wd,04,04,NL,0000,,012112,045531,Woerden
1,wdn,02,02,NL,0000,,023709,048664,Wierden
1,wesel,02,02,D,0000,,024078,040817,Wesel
1,wf,02,02,NL,0000,,018284,044648,Wolfheze
1,wfm,02,02,NL,0000,,023350,060110,Warffum
1,wh,02,02,NL,0000,,020635,048950,Wijhe
0,wienw,00,00,A,0000,,096800,008254,WienWestbf
1,wk,02,02,NL,0000,,015965,055390,Workum
1,wkb,02,02,NL,0000,,000000,000000,Waalwijk(NS-bus)
1,wl,02,02,NL,0000,,021182,044132,Wehl
1,wm,02,02,NL,0000,,011466,050036,Wormerveer
0,worgl,00,00,A,0000,,065820,-03350,Worgl
1,wp,04,04,NL,0000,,013161,048052,Weesp
1,wr,02,02,D,0000,,028591,057688,Weener
0,wrg,00,00,NL,0000,,027712,058013,WeenerGrens
1,ws,02,02,NL,0000,,026527,057376,Winschoten
1,wsm,02,02,NL,0000,,023049,059429,Winsum
1,wt,02,02,NL,0000,,017712,036224,Weert
1,wtv,02,02,NL,0000,,019513,044165,Westervoort
0,wupph,00,00,D,0000,,027801,036426,WuppertalHbf
0,wuppv,00,00,D,0000,,027268,036180,Wuppertal-Vohwinkel
0,wurzb,00,00,D,0000,,048240,021127,WurzburgHbf
1,wv,02,02,NL,0000,,019659,054383,Wolvega
1,ww,02,02,NL,0000,,024628,044298,Winterswijk
1,www,02,02,NL,0000,,024540,044378,WinterswijkWest
1,wz,02,02,NL,0000,,019677,049639,Wezep
1,ypb,02,02,NL,0000,,008681,045234,DenHaagYpenburg
1,za,02,02,NL,0000,,017809,043685,Zetten-Andelst
1,zb,02,02,NL,0000,,025404,057578,Zuidbroek
1,zbm,02,02,NL,0000,,014644,042438,Zaltbommel
1,zd,04,04,NL,0000,,011601,049467,Zaandam
1,zdk,02,02,NL,0000,,011643,049669,ZaandamKogerveld
1,zh,02,02,NL,0000,,022302,058511,Zuidhorn
1,zl,05,05,NL,0000,,020270,050222,Zwolle
1,zlsh,02,02,NL,0000,,020007,050464,ZwolleStadshagen
1,zlw,05,05,NL,0000,,010497,041155,LageZwaluwe
1,zp,04,04,NL,0000,,021024,046214,Zutphen
1,ztm,04,04,NL,0000,,009264,045141,Zoetermeer
1,ztmo,02,02,NL,0000,,009362,045129,ZoetermeerOost
0,zue,00,00,CH,0000,,039345,-06362,ZurichHB
1,zv,04,04,NL,0000,,020222,043738,Zevenaar
1,zvb,02,02,NL,0000,,010122,040617,Zevenbergen
1,zvt,02,02,NL,0000,,009670,048790,ZandvoortaanZee
1,zwd,05,05,NL,0000,,010354,042549,Zwijndrecht
1,zww,02,02,NL,0000,,019826,058489,Zwaagwesteinde
1,zzs,02,02,NL,0000,,011546,049801,ZaandijkZaanseSchans
